"participant_id","musical_exp","chord_spec","group","timbre","intervals","rating"
6,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[9,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[9,2]",6
1,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,7],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[2,7]",5
11,16,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,5],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[1,5]",3
3,20,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,9],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[2,9]",5
3,20,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[6,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[6,2]",5
11,16,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[5,5],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[5,5]",3
1,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[2,2]",3
8,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,7],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[2,7]",5
7,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[6,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[6,1]",3
1,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[4,2]",4
11,16,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[6,3],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[6,3]",5
3,20,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[10,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[10,1]",2
6,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,7],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[1,7]",5
6,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,1],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[2,1]",3
11,16,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,7],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[3,7]",5
7,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[8,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[8,1]",3
14,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[9,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[9,2]",4
6,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[2,1]",2
11,16,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,4],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[2,4]",4
3,20,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,8],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[2,8]",5
1,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,8],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[1,8]",3
14,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[7,1]",2
7,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[3,1]",3
4,5,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,6],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[2,6]",4
7,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[3,2]",3
1,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,6],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[1,6]",2
2,3,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,3],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[2,3]",5
4,5,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[9,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[9,2]",1
7,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,7],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[3,7]",4
14,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[5,5],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[5,5]",5
7,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,8],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[1,8]",3
6,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[3,2]",7
7,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,4],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[7,4]",5
4,5,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,1],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[3,1]",1
1,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[4,2]",4
4,5,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[8,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[8,2]",3
4,5,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[1,2]",1
3,20,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[7,1]",4
7,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,7],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[3,7]",6
4,5,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,10],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[1,10]",1
3,20,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[7,2]",6
3,20,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,5],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[1,5]",3
1,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,5],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[2,5]",5
7,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,9],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[2,9]",3
7,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,3],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[7,3]",3
4,5,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,4],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[7,4]",4
3,20,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,1],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[7,1]",4
1,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[7,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[7,2]",6
7,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[8,1],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[8,1]",3
3,20,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,4],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[4,4]",4
1,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,4],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[2,4]",7
1,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[9,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[9,2]",4
7,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[4,7],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[4,7]",5
4,5,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[6,4],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[6,4]",5
3,20,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[8,1],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[8,1]",3
1,1,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[6,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","without_3rd","[6,2]",6
7,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[5,2],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[5,2]",4
3,20,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,10],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[1,10]",2
1,1,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[3,2],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","with_3rd","[3,2]",5
6,0,"{""f0"":60,""group"":""least_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,5],""shepardize"":false,""custom_timbre"":""[0.559016994374947,0.559016994374947,0,0.559016994374947,0.559016994374947]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","least_sensitive","without_3rd","[2,5]",5
7,0,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[2,4],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[2,4]",3
17,3,"{""f0"":60,""group"":""most_sensitive"",""synth"":""harmonic"",""rolloff"":null,""intervals"":[1,7],""shepardize"":false,""custom_timbre"":""[0.5,0.5,0.5,0.5,0.5]"",""parametrization"":""cumulative"",""time_to_wait_in_sec"":1.4}","most_sensitive","with_3rd","[1,7]",3
